"p"
"http://www.w3.org/1999/02/22-rdf-syntax-ns#type"
"http://www.w3.org/2000/01/rdf-schema#label"
"http://www.w3.org/2000/01/rdf-schema#comment"
"http://www.w3.org/2002/07/owl#differentFrom"
"http://xmlns.com/foaf/0.1/name"
"http://xmlns.com/foaf/0.1/homepage"
"http://dbpedia.org/property/name"
"http://www.w3.org/2003/01/geo/wgs84_pos#lat"
"http://www.w3.org/2003/01/geo/wgs84_pos#long"
"http://xmlns.com/foaf/0.1/depiction"
"http://xmlns.com/foaf/0.1/isPrimaryTopicOf"
"http://www.w3.org/2003/01/geo/wgs84_pos#geometry"
"http://dbpedia.org/ontology/thumbnail"
"http://dbpedia.org/ontology/deathPlace"
"http://dbpedia.org/property/deathPlace"
"http://dbpedia.org/ontology/deathDate"
"http://dbpedia.org/ontology/birthPlace"
"http://dbpedia.org/property/birthPlace"
"http://dbpedia.org/ontology/birthDate"
"http://purl.org/dc/terms/subject"
"http://dbpedia.org/ontology/wikiPageID"
"http://dbpedia.org/ontology/wikiPageRevisionID"
"http://dbpedia.org/ontology/wikiPageWikiLink"
"http://dbpedia.org/ontology/wikiPageExternalLink"
"http://www.w3.org/2002/07/owl#sameAs"
"http://www.georss.org/georss/point"
"http://dbpedia.org/property/e"
"http://dbpedia.org/property/nb"
"http://dbpedia.org/property/perpetrator"
"http://dbpedia.org/property/u"
"http://dbpedia.org/ontology/militaryUnit"
"http://dbpedia.org/property/wikiPageUsesTemplate"
"http://dbpedia.org/property/allegiance"
"http://dbpedia.org/property/almaMater"
"http://dbpedia.org/property/alt"
"http://dbpedia.org/property/attendance"
"http://dbpedia.org/property/birthDate"
"http://dbpedia.org/property/birthName"
"http://dbpedia.org/property/bot"
"http://dbpedia.org/property/c"
"http://dbpedia.org/property/caption"
"http://dbpedia.org/property/cause"
"http://dbpedia.org/property/children"
"http://dbpedia.org/property/citizenship"
"http://dbpedia.org/property/conviction"
"http://dbpedia.org/property/convictionStatus"
"http://dbpedia.org/property/date"
"http://dbpedia.org/property/deathCause"
"http://dbpedia.org/property/deathDate"
"http://dbpedia.org/property/education"
"http://dbpedia.org/property/eu"
"http://dbpedia.org/property/f"
"http://dbpedia.org/property/fatalities"
"http://dbpedia.org/property/fixAttempted"
"http://dbpedia.org/property/goals"
"http://dbpedia.org/property/honorificPrefix"
"http://dbpedia.org/property/imageSize"
"http://dbpedia.org/property/injuries"
"http://dbpedia.org/property/knownFor"
"http://dbpedia.org/property/location"
"http://dbpedia.org/property/locations"
"http://dbpedia.org/property/mapCaption"
"http://dbpedia.org/property/motive"
"http://dbpedia.org/property/n"
"http://dbpedia.org/property/nat"
"http://dbpedia.org/property/nationality"
"http://dbpedia.org/property/no"
"http://dbpedia.org/property/occupation"
"http://dbpedia.org/property/other"
"http://dbpedia.org/property/p"
"http://dbpedia.org/property/parents"
"http://dbpedia.org/property/partof"
"http://dbpedia.org/property/penalties"
"http://dbpedia.org/property/penaltyscore"
"http://dbpedia.org/property/perp"
"http://dbpedia.org/property/perps"
"http://dbpedia.org/property/pos"
"http://dbpedia.org/property/rank"
"http://dbpedia.org/property/referee"
"http://dbpedia.org/property/report"
"http://dbpedia.org/property/result"
"http://dbpedia.org/property/s"
"http://dbpedia.org/property/score"
"http://dbpedia.org/property/stadium"
"http://dbpedia.org/property/t"
"http://dbpedia.org/property/target"
"http://dbpedia.org/property/tc"
"http://dbpedia.org/property/team"
"http://dbpedia.org/property/time"
"http://dbpedia.org/property/timezone"
"http://dbpedia.org/property/title"
"http://dbpedia.org/property/type"
"http://dbpedia.org/property/unit"
"http://dbpedia.org/property/victims"
"http://dbpedia.org/property/w"
"http://dbpedia.org/property/weapons"
"http://dbpedia.org/property/ad"
"http://dbpedia.org/property/aet"
"http://dbpedia.org/property/aga"
"http://dbpedia.org/property/agf"
"http://dbpedia.org/property/aggregatescore"
"http://dbpedia.org/property/al"
"http://dbpedia.org/property/aw"
"http://dbpedia.org/property/hd"
"http://dbpedia.org/property/hga"
"http://dbpedia.org/property/hgf"
"http://dbpedia.org/property/hl"
"http://dbpedia.org/property/hw"
"http://dbpedia.org/property/round"
"http://dbpedia.org/property/stack"
"http://dbpedia.org/property/apprehended"
"http://dbpedia.org/property/criminalCharge"
"http://dbpedia.org/property/fcl"
"http://dbpedia.org/property/ncl"
"http://dbpedia.org/property/ncnat"
"http://dbpedia.org/property/os"
"http://dbpedia.org/property/penalty"
"http://dbpedia.org/property/placeofburial"
"http://dbpedia.org/property/placeofburialCoordinates"
"http://dbpedia.org/property/relatives"
"http://dbpedia.org/property/serviceyears"
"http://dbpedia.org/ontology/abstract"
"http://dbpedia.org/ontology/allegiance"
"http://dbpedia.org/ontology/serviceEndYear"
"http://dbpedia.org/ontology/serviceStartYear"
"http://dbpedia.org/ontology/birthName"
"http://dbpedia.org/ontology/birthYear"
"http://dbpedia.org/ontology/deathYear"
"http://dbpedia.org/ontology/squadNumber"
"http://dbpedia.org/property/targets"
"http://dbpedia.org/ontology/almaMater"
"http://dbpedia.org/ontology/currentMember"
"http://dbpedia.org/ontology/deathCause"
"http://dbpedia.org/ontology/education"
"http://dbpedia.org/ontology/nationality"
"http://dbpedia.org/ontology/occupation"
"http://dbpedia.org/ontology/parent"
"http://dbpedia.org/ontology/position"
"http://dbpedia.org/ontology/restingPlace"
"http://dbpedia.org/ontology/stateOfOrigin"
"http://dbpedia.org/ontology/apprehended"
"http://dbpedia.org/ontology/motive"
"http://www.w3.org/ns/prov#wasDerivedFrom"
"http://dbpedia.org/ontology/wikiPageLength"
"http://www.w3.org/2000/01/rdf-schema#seeAlso"
"http://xmlns.com/foaf/0.1/givenName"
"http://dbpedia.org/property/topPick"
"http://dbpedia.org/property/finals"
"http://dbpedia.org/property/finalsChamp"
"http://dbpedia.org/property/finalsLink"
"http://dbpedia.org/property/finalsRunnerUp"
"http://dbpedia.org/property/rd2Seed"
"http://dbpedia.org/property/markSize"
"http://dbpedia.org/property/shapeColor"
"http://dbpedia.org/property/alias"
"http://dbpedia.org/property/align"
"http://dbpedia.org/property/associatedActs"
"http://dbpedia.org/property/background"
"http://dbpedia.org/property/color"
"http://dbpedia.org/property/duration"
"http://dbpedia.org/property/float"
"http://dbpedia.org/property/genre"
"http://dbpedia.org/property/height"
"http://dbpedia.org/property/imageUpright"
"http://dbpedia.org/property/label"
"http://dbpedia.org/property/labelColor"
"http://dbpedia.org/property/labelPos"
"http://dbpedia.org/property/latDeg"
"http://dbpedia.org/property/league"
"http://dbpedia.org/property/logo"
"http://dbpedia.org/property/lonDeg"
"http://dbpedia.org/property/mark"
"http://dbpedia.org/property/nativeName"
"http://dbpedia.org/property/nativeNameLang"
"http://dbpedia.org/property/office"
"http://dbpedia.org/property/origin"
"http://dbpedia.org/property/perpetrators"
"http://dbpedia.org/property/pixels"
